name,id,smiles,formula
perphenazine,DB00850,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,C21H26ClN3OS
pertechnetate,DB09314,O.O.O.O.[98Tc],H8O4Tc
phenacemide,DB01121,C1=CC=C(C=C1)CC(=O)NC(=O)N,C9H10N2O2
phenelzine,DB00780,C1=CC=C(C=C1)CCNN,C8H12N2
phenelzine sulfate,DB00780,C1=CC=C(C=C1)CCNN,C8H12N2
phenformin,DB00914,C1=CC=C(C=C1)CCN=C(N)N=C(N)N,C10H15N5
phenobarbital sodium,DB01174,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,C12H12N2O3
phenobarbitone,DB01174,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2,C12H12N2O3
phenprocoumon,DB00946,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C18H16O3
phentermine hydrochloride,DB00191,CC(C)(CC1=CC=CC=C1)N,C10H15N
phentolamine,DB00692,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,C17H19N3O
phenylephrine,DB00388,CNC[C@@H](C1=CC(=CC=C1)O)O,C9H13NO2
phenylpropanolamine,DB00397,C[C@@H]([C@@H](C1=CC=CC=C1)O)N,C9H13NO
phenytoin sodium,DB00252,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C15H12N2O2
phenytoins,DB00252,C1=CC=C(C=C1)C2(C(=O)NC(=O)N2)C3=CC=CC=C3,C15H12N2O2
phosphate,DB14503,,
pioglitazone,DB01132,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3,C19H20N2O3S
piperacillin,DB00319,CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,C23H27N5O7S
piperazine,DB00592,C1CNCCN1,C4H10N2
piroxicam,DB00554,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3,C15H13N3O4S
polymyxin b,DB00781,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC1=O)CCN)CC2=CC=CC=C2)CC(C)C)CCN)CCN)[C@@H](C)O,C56H98N16O13
potassium chloride,DB00761,[Cl-].[K+],ClK
pralidoxime,DB00733,C[N+]1=CC=CC=C1/C=N/O,C7H9N2O
pramipexole,DB00413,CCCN[C@H]1CCC2=C(C1)SC(=N2)N,C10H17N3S
prasugrel,DB06209,CC(=O)OC1=CC2=C(S1)CCN(C2)C(C3=CC=CC=C3F)C(=O)C4CC4,C20H20FNO3S
prazosin,DB00457,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,C19H21N5O4
prednisolone sodium succinate,DB00860,C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,C21H28O5
procaine,DB00721,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,C13H20N2O2
procaine hydrochloride,DB00721,CCN(CC)CCOC(=O)C1=CC=C(C=C1)N,C13H20N2O2
procarbazine,DB01168,CC(C)NC(=O)C1=CC=C(C=C1)CNNC,C12H19N3O
prochlorperazine,DB00433,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,C20H24ClN3S
prochlorperazine edisylate,DB00433,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,C20H24ClN3S
progestin,DB01431,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(CC=C)O)CCC4=CCCC[C@H]34,C21H32O
promazine,DB00420,CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,C17H20N2S
propafenone,DB01182,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O,C21H27NO3
propofol,DB00818,CC(C)C1=C(C(=CC=C1)C(C)C)O,C12H18O
propoxyphene hydrochloride,DB00647,CCC(=O)O[C@](CC1=CC=CC=C1)(C2=CC=CC=C2)[C@H](C)CN(C)C,C22H29NO2
prostaglandin f2alpha,DB00649,CC1=CN(C(=O)NC1=O)[C@H]2C=C[C@H](O2)CO,C10H12N2O4
protamine,DB13700,,
protriptyline,DB00344,CNCCCC1C2=CC=CC=C2C=CC3=CC=CC=C13,C19H21N
pseudoephedrine,DB00852,C[C@@H]([C@H](C1=CC=CC=C1)O)NC,C10H15NO
pyridoxine,DB00165,CC1=NC=C(C(=C1O)CO)CO,C8H11NO3
pyrilamine,DB06691,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,C17H23N3O
quetiapine,DB01224,C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,C21H25N3O2S
quinupristin,DB01369,CC[C@@H]1C(=O)N2CCC[C@H]2C(=O)N([C@H](C(=O)N3C[C@H](C(=O)C[C@H]3C(=O)N[C@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)C4=C(C=CC=N4)O)C)C5=CC=CC=C5)CS[C@@H]6CN7CCC6CC7)CC8=CC=C(C=C8)N(C)C)C,C53H67N9O10S
radiopertechnetate,,,
raloxifene,DB00481,C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,C28H27NO4S
ramipril,DB00178,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2[C@H]3CCC[C@H]3C[C@H]2C(=O)O,C23H32N2O5
rapamycin,DB00877,C[C@@H]1CC[C@H]2C[C@@H](/C(=C/C=C/C=C/[C@H](C[C@H](C(=O)[C@@H]([C@@H](/C(=C/[C@H](C(=O)C[C@H](OC(=O)[C@@H]3CCCCN3C(=O)C(=O)[C@@]1(O2)O)[C@H](C)C[C@@H]4CC[C@H]([C@@H](C4)OC)O)C)/C)O)OC)C)C)/C)OC,C51H79NO13
receptor,DB00026,,C759H1186N208O232S10
reserpine,DB00206,CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,C33H40N2O9
resorcinol,DB11085,C1=CC(=CC(=C1)O)O,C6H6O2
retapamulin,DB01256,C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@@]1([C@@H](C[C@@]([C@H]([C@@H]3C)O)(C)C=C)OC(=O)CSC4C[C@H]5CC[C@@H](C4)N5C)C,C30H47NO4S
retinyl acetate,DB14511,CC(=O)[O-],C2H3O2
rifamycin,DB11753,C[C@H]1/C=C/C=C(\C(=O)NC2=CC(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C,C37H47NO12
rifapentin,DB01201,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C,C47H64N4O12
rifapentine,DB01201,C[C@H]1/C=C/C=C(\C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)[C@](O4)(O/C=C/[C@@H]([C@H]([C@H]([C@@H]([C@@H]([C@@H]([C@H]1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)/C=N/N5CCN(CC5)C6CCCC6)/C,C47H64N4O12
rimantadine,DB00478,CC(C12CC3CC(C1)CC(C3)C2)N,C12H21N
risperidone,DB00734,CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,C23H27FN4O2
rivastigmine tartrate,DB00989,CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C,C14H22N2O2
rocuronium,DB00728,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,C32H53N2O4
rocuronium bromide,DB00728,CC(=O)O[C@H]1[C@H](C[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(C[C@@H]([C@H](C4)O)N5CCOCC5)C)C)[N+]6(CCCC6)CC=C,C32H53N2O4
rosiglitazone,DB00412,CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC=CC=N3,C18H19N3O3S
rosuvastatin,DB01098,CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,C22H28FN3O6S
roxithromycin,DB00778,CC[C@@H]1[C@@]([C@@H]([C@H](/C(=N/OCOCCOC)/[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)O)(C)O,C41H76N2O15
salbutamol,DB01001,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,C13H21NO3
salicylate,DB00233,C1=CC(=C(C=C1N)O)C(=O)O,C7H7NO3
salsalate,DB01399,C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,C14H10O5
secobarbital,DB00418,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,C12H18N2O3
selegiline hydrochloride,DB01037,C[C@H](CC1=CC=CC=C1)N(C)CC#C,C13H17N
selenium,DB11127,O[Se](=O)O,H2O3Se
sertindole,DB06144,C1CN(CCC1C2=CN(C3=C2C=C(C=C3)Cl)C4=CC=C(C=C4)F)CCN5CCNC5=O,C24H26ClFN4O
sevoflurane,DB01236,C(OC(C(F)(F)F)C(F)(F)F)F,C4H3F7O
silver,DB12965,[Ag],Ag
simethicone,DB09512,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,C6H18O4Si3
simeticone,DB09512,CO[Si](C)(C)O[Si](C)(C)C.O=[Si]=O,C6H18O4Si3
sitagliptin,DB01261,C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,C16H15F6N5O
sodium acid phosphate,DB09449,OP(=O)(O)[O-].[Na+],H2NaO4P
sodium bicarbonate,DB01390,C(=O)(O)[O-].[Na+],CHNaO3
sodium citrate,DB09154,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+],C6H5Na3O7
sodium colistemethate,,,
sodium colistimethate,DB01111,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O,C58H105N16O28S5
sodium fluorescein,DB00693,C1=CC=C2C(=C1)C(=O)OC23C4=C(C=C(C=C4)O)OC5=C3C=CC(=C5)O,C20H12O5
sodium iodide i131,DB09420,[123I-],I
sodium nitroprusside,DB00325,[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[N-]=O.[Fe+4],C5FeN6O
sodium polystyrene sulfonate,DB01344,,
sodium salicylate,DB00936,C1=CC=C(C(=C1)C(=O)O)O,C7H6O3
sodium valproate,DB00313,CCCC(CCC)C(=O)O,C8H16O2
solifenacin,DB01591,C1CN2CCC1[C@H](C2)OC(=O)N3CCC4=CC=CC=C4[C@@H]3C5=CC=CC=C5,C23H26N2O2
somatostatin,DB09099,C[C@H]([C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)[C@H](C)N)C(=O)O)CO)[C@@H](C)O)CC6=CC=CC=C6)O,C76H104N18O19S2
sotalol,DB00489,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,C12H20N2O3S
sparfloxacin,DB01208,C[C@@H]1CN(C[C@@H](N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,C19H22F2N4O3
spironolactone,DB00421,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,C24H32O4S
stanozolol,DB06718,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(CC5=C(C4)NN=C5)C,C21H32N2O
streptomycin,DB01082,C[C@H]1[C@@]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H]([C@H]2O)O)N=C(N)N)O)N=C(N)N)O[C@H]3[C@H]([C@@H]([C@H]([C@@H](O3)CO)O)O)NC)(C=O)O,C21H39N7O12
succinylcholine,DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C14H30N2O4
succinylcholine chloride,DB00202,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,C14H30N2O4
sulfadoxine,DB01299,COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,C12H14N4O4S
sulfasalazine,DB00795,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,C18H14N4O5S
sulfinpyrazone,DB01138,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,C23H20N2O3S
sulfisoxazole,DB00263,CC1=C(ON=C1C)NS(=O)(=O)C2=CC=C(C=C2)N,C11H13N3O3S
sulfonylurea,DB00839,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CCCCCC2,C14H21N3O3S
sulfur,DB00640,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N,C10H13N5O4
sulphasalazine,DB00207,CC[C@@H]1[C@@]([C@@H]([C@H](N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,C38H72N2O12
sulphenazole,DB00819,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,C4H6N4O3S2
sumatriptan succinate,DB00669,CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,C14H21N3O2S
suprofen,DB00870,CC(C1=CC=C(C=C1)C(=O)C2=CC=CS2)C(=O)O,C14H12O3S
surfactant,DB04897,,C 126 H 238 N 26 O 22 
suxamethonium chloride,DB00121,C1[C@H]2[C@@H]([C@@H](S1)CCCCC(=O)O)NC(=O)N2,C10H16N2O3S
sympathomimetic,,,
t1,DB00041,,C690H1115N177O202S6
tacrine,DB00382,C1CCC2=NC3=CC=CC=C3C(=C2C1)N,C13H14N2
tamsulosin,DB00706,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,C20H28N2O5S
tamsulosin hci,DB00706,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,C20H28N2O5S
tannic acid,DB09372,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H](C(O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,C76H52O46
tazobactam,DB01606,C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,C10H12N4O5S
temazepam,DB00231,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,C16H13ClN2O2
temozolomide,DB00853,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2
teniposide,DB00444,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,C32H32O13S
tenofovir,DB00300,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,C19H30N5O10P
tenofovir disoproxil fumarate,DB00300,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,C19H30N5O10P
terazosin,DB01162,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,C19H25N5O4
terbutaline,DB00871,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,C12H19NO3
terodiline,DB13725,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C,C20H27N
testolactone,DB00894,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@]34C,C19H24O3
testosterone,DB00624,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,C19H28O2
tetrahydrocannabinol,DB00470,CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C)O,C21H30O2
theophyllines,DB00277,CN1C2=C(C(=O)N(C1=O)C)NC=N2,C7H8N4O2
thiazide diuretics,,,
thiazolesulfone,DB00819,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,C4H6N4O3S2
thiocyanate,DB12422,C[S@@](=O)CCCCN=C=S,C6H11NOS2
thiopental,DB00599,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,C11H18N2O2S
thiosulfate,DB09499,OS(=O)(=S)O,H2O3S2
thiothixene,DB01623,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,C23H29N3O2S2
tigecycline,DB00560,CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,C29H39N5O8
tiludronate,DB01133,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,C7H9ClO6P2S
timolol,DB00373,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,C13H24N4O3S
tobramycin,DB00684,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,C18H37N5O9
tolazoline,DB00797,C1CN=C(N1)CC2=CC=CC=C2,C10H12N2
tolmetin,DB00500,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,C15H15NO3
tolterodine,DB01036,CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,C22H31NO
topiramate,DB00273,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,C12H21NO8S
toxin,DB00004,,C2560H4042N678O799S17
tranexamic acid,DB00302,C1CC(CCC1CN)C(=O)O,C8H15NO2
tranylcypromine,DB00752,C1C(C1N)C2=CC=CC=C2,C9H11N
tranylcypromine sulfate,DB00752,C1C(C1N)C2=CC=CC=C2,C9H11N
trazodone,DB00656,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,C19H22ClN5O
trazodone hydrochloride,DB00656,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,C19H22ClN5O
triacetyloleandomycin,DB13179,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,C41H67NO15
triclofos sodium,DB06753,C(C(Cl)(Cl)Cl)OP(=O)(O)O,C2H4Cl3O4P
tricyclic antidepressants,DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C19H24N2
trifluoperazine,DB00831,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,C21H24F3N3S
triflupromazine,DB00508,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,C18H19F3N2S
trihexyphenidyl,DB00376,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,C20H31NO
triiodothyronine,DB00279,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,C15H12I3NO4
trimeprazine,DB01246,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,C18H22N2S
trimetrexate,DB01157,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,C19H23N5O3
tripelennamine,DB00792,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,C16H21N3
troleandomycin,DB13179,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,C41H67NO15
trovafloxacin,DB00685,C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,C20H15F3N4O3
tubocurarine,DB01199,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,C37H41N2O6
unfractionated heparin,DB01109,,
urea,DB03904,C(=O)(N)N,CH4N2O
vaccine,DB00045,,C1198H2012N322O422S2
valsartan,DB00177,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,C24H29N5O3
vancomycin,DB00512,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,C66H75Cl2N9O24
verapamil hydrochloride,DB00661,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,C27H38N2O4
veratrum alkaloids,,,
verografin,,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.[Na+],
verografine,,,
vigabatrin,DB01080,C=CC(CCC(=O)O)N,C6H11NO2
vinblastine,DB00570,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,C46H58N4O9
vincristine,DB00541,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,C46H56N4O10
vinorelbine,DB00361,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,C45H54N4O8
viomycin,DB06827,C1[C@@H](N=C(N[C@H]1O)N)[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CO)CO)NC(=O)C[C@H](CCCN)N,C25H43N13O10
vitamin b-12,DB00115,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],C63H88CoN14O14P
vitamin b12,DB00115,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],C63H88CoN14O14P
vitamin b6,DB00165,CC1=NC=C(C(=C1O)CO)CO,C8H11NO3
vitamin c,DB00126,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,C6H8O6
vitamin e acetate,DB14003,,
voriconazole,DB00582,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,C16H14F3N5O
voriconizole,,,
