,name,id,smiles,formula
1154,tamsulosin,DB00706,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,C20H28N2O5S
1155,tamsulosin hci,DB00706,CCOC1=CC=CC=C1OCCN[C@H](C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,C20H28N2O5S
1156,tannic acid,DB09372,C1=C(C=C(C(=C1O)O)O)C(=O)OC2=CC(=CC(=C2O)O)C(=O)OC[C@@H]3[C@H]([C@@H]([C@H](C(O3)OC(=O)C4=CC(=C(C(=C4)OC(=O)C5=CC(=C(C(=C5)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6)OC(=O)C7=CC(=C(C(=C7)O)O)O)O)O)OC(=O)C8=CC(=C(C(=C8)OC(=O)C9=CC(=C(C(=C9)O)O)O)O)O)OC(=O)C1=CC(=C(C(=C1)OC(=O)C1=CC(=C(C(=C1)O)O)O)O)O,C76H52O46
1157,tazobactam,DB01606,C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,C10H12N4O5S
1158,temazepam,DB00231,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,C16H13ClN2O2
1159,temozolomide,DB00853,CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,C6H6N6O2
1160,teniposide,DB00444,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O,C32H32O13S
1161,tenofovir,DB00300,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,C19H30N5O10P
1162,tenofovir disoproxil fumarate,DB00300,C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,C19H30N5O10P
1163,terazosin,DB01162,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,C19H25N5O4
1164,terbutaline,DB00871,CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,C12H19NO3
1165,terodiline,DB13725,CC(CC(C1=CC=CC=C1)C2=CC=CC=C2)NC(C)(C)C,C20H27N
1166,testolactone,DB00894,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC(=O)O2)CCC4=CC(=O)C=C[C@]34C,C19H24O3
1167,testosterone,DB00624,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,C19H28O2
1168,tetrahydrocannabinol,DB00470,CCCCCC1=CC(=C2[C@@H]3C=C(CC[C@H]3C(OC2=C1)(C)C)C)O,C21H30O2
1169,theophyllines,DB00277,CN1C2=C(C(=O)N(C1=O)C)NC=N2,C7H8N4O2
1170,thiazide diuretics,None,None,None
1171,thiazolesulfone,DB00819,CC(=O)NC1=NN=C(S1)S(=O)(=O)N,C4H6N4O3S2
1172,thiocyanate,DB12422,C[S@@](=O)CCCCN=C=S,C6H11NOS2
1173,thiopental,DB00599,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,C11H18N2O2S
1174,thiosulfate,DB09499,OS(=O)(=S)O,H2O3S2
1175,thiothixene,DB01623,CN1CCN(CC1)CC/C=C\2/C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,C23H29N3O2S2
1176,tigecycline,DB00560,CC(C)(C)NCC(=O)NC1=CC(=C2C[C@H]3C[C@H]4[C@@H](C(=O)C(=C([C@]4(C(=O)C3=C(C2=C1O)O)O)O)C(=O)N)N(C)C)N(C)C,C29H39N5O8
1177,tiludronate,DB01133,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl,C7H9ClO6P2S
1178,timolol,DB00373,CC(C)(C)NC[C@@H](COC1=NSN=C1N2CCOCC2)O,C13H24N4O3S
1179,tobramycin,DB00684,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H](C[C@@H]([C@H](O3)CN)O)N)N,C18H37N5O9
1180,tolazoline,DB00797,C1CN=C(N1)CC2=CC=CC=C2,C10H12N2
1181,tolmetin,DB00500,CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,C15H15NO3
1182,tolterodine,DB01036,CC1=CC(=C(C=C1)O)[C@H](CCN(C(C)C)C(C)C)C2=CC=CC=C2,C22H31NO
1183,topiramate,DB00273,CC1(O[C@@H]2CO[C@@]3([C@H]([C@@H]2O1)OC(O3)(C)C)COS(=O)(=O)N)C,C12H21NO8S
1184,toxin,DB00004,None,C2560H4042N678O799S17
1185,tranexamic acid,DB00302,C1CC(CCC1CN)C(=O)O,C8H15NO2
1186,tranylcypromine,DB00752,C1C(C1N)C2=CC=CC=C2,C9H11N
1187,tranylcypromine sulfate,DB00752,C1C(C1N)C2=CC=CC=C2,C9H11N
1188,trazodone,DB00656,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,C19H22ClN5O
1189,trazodone hydrochloride,DB00656,C1CN(CCN1CCCN2C(=O)N3C=CC=CC3=N2)C4=CC(=CC=C4)Cl,C19H22ClN5O
1190,triacetyloleandomycin,DB13179,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,C41H67NO15
1191,triclofos sodium,DB06753,C(C(Cl)(Cl)Cl)OP(=O)(O)O,C2H4Cl3O4P
1192,tricyclic antidepressants,DB00458,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,C19H24N2
1193,trifluoperazine,DB00831,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,C21H24F3N3S
1194,triflupromazine,DB00508,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)C(F)(F)F,C18H19F3N2S
1195,trihexyphenidyl,DB00376,C1CCC(CC1)C(CCN2CCCCC2)(C3=CC=CC=C3)O,C20H31NO
1196,triiodothyronine,DB00279,C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,C15H12I3NO4
1197,trimeprazine,DB01246,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)CN(C)C,C18H22N2S
1198,trimetrexate,DB01157,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC,C19H23N5O3
1199,tripelennamine,DB00792,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=N2,C16H21N3
1200,troleandomycin,DB13179,C[C@@H]1C[C@@H]([C@H]([C@@H](O1)O[C@H]2[C@H](C[C@@]3(CO3)C(=O)[C@@H]([C@H]([C@H]([C@H](OC(=O)[C@@H]([C@H]([C@@H]2C)O[C@H]4C[C@@H]([C@H]([C@@H](O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,C41H67NO15
1201,trovafloxacin,DB00685,C1[C@@H]2[C@@H](C2N)CN1C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F,C20H15F3N4O3
1202,tubocurarine,DB01199,CN1CCC2=CC(=C3C=C2[C@@H]1CC4=CC=C(C=C4)OC5=C6[C@@H](CC7=CC(=C(C=C7)O)O3)[N+](CCC6=CC(=C5O)OC)(C)C)OC,C37H41N2O6
1203,unfractionated heparin,DB01109,None,None
1204,urea,DB03904,C(=O)(N)N,CH4N2O
1205,vaccine,DB00045,None,C1198H2012N322O422S2
1206,valsartan,DB00177,CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,C24H29N5O3
1207,vancomycin,DB00512,C[C@H]1[C@H]([C@@](C[C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)[C@H]([C@H](C(=O)N[C@H](C(=O)N[C@H]5C(=O)N[C@@H]7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)[C@H](NC(=O)[C@H]([C@@H](C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)[C@@H](CC(C)C)NC)O)Cl)CO)O)O)(C)N)O,C66H75Cl2N9O24
1208,verapamil hydrochloride,DB00661,CC(C)C(CCCN(C)CCC1=CC(=C(C=C1)OC)OC)(C#N)C2=CC(=C(C=C2)OC)OC,C27H38N2O4
1209,veratrum alkaloids,None,None,None
1210,verografin,None,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I.CC(=O)NC1=C(C(=C(C(=C1I)C(=O)[O-])I)NC(=O)C)I.CNC[C@@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O.[Na+],None
1211,verografine,None,None,None
1212,vigabatrin,DB01080,C=CC(CCC(=O)O)N,C6H11NO2
1213,vinblastine,DB00570,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,C46H58N4O9
1214,vincristine,DB00541,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,C46H56N4O10
1215,vinorelbine,DB00361,CCC1=C[C@H]2C[C@@](C3=C(CN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC,C45H54N4O8
1216,viomycin,DB06827,C1[C@@H](N=C(N[C@H]1O)N)[C@H]2C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N/C(=C\NC(=O)N)/C(=O)N2)CO)CO)NC(=O)C[C@H](CCCN)N,C25H43N13O10
1217,vitamin b-12,DB00115,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],C63H88CoN14O14P
1218,vitamin b12,DB00115,CC1=CC2=C(C=C1C)N(C=N2)[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)OP(=O)([O-])O[C@H](C)CNC(=O)CC[C@@]4([C@H]([C@@H]5[C@]6([C@@]([C@@H](/C(=C(/C7=N/C(=C\C8=N/C(=C(\C4=N5)/C)/[C@H](C8(C)C)CCC(=O)N)/[C@H]([C@]7(C)CC(=O)N)CCC(=O)N)\C)/[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3],C63H88CoN14O14P
1219,vitamin b6,DB00165,CC1=NC=C(C(=C1O)CO)CO,C8H11NO3
1220,vitamin c,DB00126,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,C6H8O6
1221,vitamin e acetate,DB14003,None,None
1222,voriconazole,DB00582,C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,C16H14F3N5O
1223,voriconizole,None,None,None
1224,warfarin sodium,DB00682,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O,C19H16O4
1225,zafirlukast,DB00549,CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,C31H33N3O6S
1226,zaleplon,DB00962,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,C17H15N5O
1227,zileuton,DB00744,CC(C1=CC2=CC=CC=C2S1)N(C(=O)N)O,C11H12N2O2S
1228,zinc,DB01593,[Zn],Zn
1229,zinc insulin,DB01593,[Zn],Zn
1230,ziprasidone,DB00246,C1CN(CCN1CCC2=C(C=C3C(=C2)CC(=O)N3)Cl)C4=NSC5=CC=CC=C54,C21H21ClN4OS
1231,zonisamide,DB00909,C1=CC=C2C(=C1)C(=NO2)CS(=O)(=O)N,C8H8N2O3S
1232,zopiclone,DB01198,CN1CCN(CC1)C(=O)OC2C3=NC=CN=C3C(=O)N2C4=NC=C(C=C4)Cl,C17H17ClN6O3
